Km,Latitude,Longitude
345.575,60.78241756,7.09826778
345.58,60.78245356,7.09826021
345.585,60.78247795,7.09824112
345.59,60.78250275,7.09821231
345.595,60.78253826,7.09819463
345.6,60.7825811,7.09818073
345.605,60.78262198,7.09816461
345.61,60.78265937,7.09814304
345.615,60.78269915,7.09812339
345.62,60.78274293,7.09810575
345.625,60.78278719,7.09808768
345.63,60.78283189,7.09806903
345.635,60.78287682,7.09804909
345.64,60.78292183,7.09802842
345.645,60.78296653,7.09800701
345.65,60.78301117,7.09798459
345.655,60.78305574,7.09796166
345.66,60.78310015,7.09793763
345.665,60.7831445,7.09791215
345.67,60.78318949,7.09788289
345.675,60.78323374,7.09785204
345.68,60.78327794,7.09782249
345.685,60.7833218,7.09779323
345.69,60.78336582,7.09776262
345.695,60.78340938,7.09773178
345.7,60.78345261,7.09770056
345.705,60.78349565,7.09766892
345.71,60.78353893,7.09762827
345.715,60.78358094,7.09758626
345.72,60.7836228,7.09754725
345.725,60.78366489,7.09750986
345.73,60.78370655,7.09747025
345.735,60.78374778,7.09742979
345.74,60.78378801,7.09738668
345.745,60.7838274,7.09734155
345.75,60.78386564,7.09729399
345.755,60.78390246,7.09724337
345.76,60.78393745,7.09719051
345.765,60.78397163,7.09713663
345.815,60.78426638,7.09646757
345.82,60.7842955,7.09634662
345.825,60.78431287,7.0963029
345.83,60.78435198,7.09623934
345.835,60.78439178,7.09615544
345.84,60.78442035,7.09607262
345.845,60.78444596,7.09599317
345.85,60.78447283,7.09591657
345.855,60.7845059,7.09584438
345.86,60.78453525,7.09576913
345.865,60.78456127,7.09569346
345.87,60.78458854,7.09561952
345.875,60.78461667,7.09554747
345.88,60.78464613,7.09547826
345.885,60.78467656,7.09541288
345.89,60.78470682,7.09534593
345.895,60.78473644,7.0952792
345.9,60.78476894,7.09521707
345.905,60.78480344,7.09515787
345.91,60.78483904,7.09510106
345.915,60.78487567,7.0950482
345.92,60.78491253,7.0949968
345.925,60.7849514,7.09494926
345.93,60.78498935,7.09490733
345.935,60.78502695,7.094868
345.94,60.78506571,7.09483147
