KM,Latitude,Longitude,RX_HorizontalWearConsumption,LX_HorizontalWearConsumption,RX_VerticalWear,LX_VerticalWear
344935,60.77777699300586,7.103304790601748,NV,NV,NV,NV
344940,60.77781958728374,7.103276702320603,4.03,NV,3.47,NV
344945,60.77786152142125,7.103244519139831,4.47,NV,3.34,NV
344950,60.77790286745654,7.103209471722255,NV,NV,NV,NV
344955,60.77794346532635,7.103170780526066,NV,NV,NV,NV
344960,60.77798369607354,7.103130601985558,3.48,NV,3.37,NV
344965,60.77802302692284,7.103086777712547,3.82,NV,6.65,NV
344970,60.778062207128144,7.103042444071474,4.87,NV,5.76,NV
344975,60.77809969473909,7.102992316473413,5.25,-0.10,8.20,8.74
344980,60.778137169477866,7.102942150655692,4.13,NV,5.57,NV
344985,60.778173396978005,7.102888287077113,4.65,NV,5.82,NV
344990,60.778207887895064,7.102829998645818,4.31,NV,6.01,NV
344995,60.77824144105514,7.102769320768823,NV,NV,NV,NV
345000,60.77827499418536,7.102708642763826,4.39,0.36,4.85,4.13
345005,60.77830854728572,7.102647964630822,3.44,0.23,4.62,5.62
345010,60.77834002605785,7.102582934928337,1.67,0.62,3.88,5.17
345015,60.77837053988,7.102515880909392,-0.24,0.28,3.80,4.67
345020,60.7784002001353,7.1024473235662695,-0.17,0.41,3.75,3.76
345025,60.77842809731408,7.102375661123171,-0.20,0.71,3.86,3.80
345030,60.77845496495199,7.102302450256674,-0.82,0.89,4.12,3.67
345035,60.77848009902482,7.1022266321705025,0.40,0.40,4.79,3.48
345040,60.77850523305248,7.102150813966837,0.50,-0.30,3.20,2.26
345045,60.778528073745974,7.102072217496372,0.62,-0.58,3.74,2.99
345050,60.778548508950635,7.101990706909819,-1.28,2.03,8.42,5.45
345055,60.7785689441037,7.101909196221805,-0.78,2.11,14.02,5.39
345060,60.778589379205144,7.101827685432333,NV,NV,NV,NV
345065,60.778609130004085,7.101745561047386,NV,1.94,NV,6.02
345070,60.77862459647793,7.101659595330025,NV,NV,NV,NV
345075,60.77864006289497,7.10157362953309,NV,2.47,NV,6.21
345080,60.77865269996436,7.101485756813016,NV,1.51,NV,5.39
345085,60.77866525468887,7.101397828569876,NV,2.58,NV,5.88
345090,60.77867619424764,7.1013090243359915,NV,2.14,NV,6.76
345095,60.778686616857264,7.101219938493346,NV,2.80,NV,5.67
345100,60.77869704709596,7.101130856356631,NV,3.18,NV,5.80
345105,60.7787074772742,7.10104177416603,NV,3.12,NV,6.37
345110,60.77871790739203,7.100952691921531,NV,2.93,NV,6.55
345115,60.7787283374494,7.10086360962315,NV,3.40,NV,6.36
345120,60.77873876744639,7.100774527270871,NV,3.18,NV,6.89
345125,60.77874919738291,7.100685444864705,NV,3.63,NV,6.86
345130,60.778759627259,7.100596362404654,NV,2.79,NV,6.75
345135,60.77877243185019,7.100508601294922,NV,3.29,NV,5.26
345140,60.77878550863773,7.100420991609994,0.67,4.30,11.11,9.64
345145,60.77880178005296,7.100335685435948,NV,4.97,NV,9.72
345150,60.778820082455255,7.100252126740231,NV,4.95,NV,8.60
345155,60.77883932330468,7.1001694086664395,-0.17,3.30,8.25,7.63
345160,60.778858564101114,7.100086690496043,-0.40,1.46,5.54,4.33
345165,60.77887780484453,7.1000039722290555,-0.31,-0.00,4.28,3.74
345170,60.778899540104845,7.0999240296643515,-0.05,-0.17,3.61,2.99
345175,60.77892304886005,7.099846060477036,0.90,-0.37,2.07,1.89
345180,60.778947550490805,7.0997694435332726,0.49,-0.27,2.06,1.81
345185,60.77897366503112,7.099695023307301,0.49,-0.33,3.60,2.98
345190,60.77899977952775,7.099620602961227,-0.19,-0.04,2.82,2.64
345195,60.779028427760146,7.099550211176954,0.12,0.23,2.94,2.76
345200,60.77905725465696,7.099480103404086,-0.21,0.31,2.64,2.78
345205,60.779087666974974,7.09941293651973,-0.47,NV,2.45,NV
345210,60.77911898019902,7.099347440745336,NV,NV,NV,NV
345215,60.77915109254321,7.099283735559967,-0.16,0.45,2.19,2.83
345220,60.77918583676468,7.09922592773215,-0.06,0.27,2.95,2.82
345225,60.77922058095888,7.099168119777647,-0.27,0.35,2.81,2.90
345230,60.779255325125746,7.099110311696472,-0.46,0.31,2.71,2.88
345235,60.77929052896528,7.099053771386889,-0.03,0.59,2.70,2.82
345240,60.77932766792848,7.099002568284237,0.21,0.23,2.89,3.03
345245,60.77936480686987,7.098951365060776,-0.21,0.02,2.75,3.06
345250,60.7794026973918,7.098902566329276,-0.16,-0.02,2.86,3.06
345255,60.779441011813915,7.098855123733248,0.07,-0.10,3.12,3.05
345260,60.77947932621708,7.098807681021242,1.20,0.18,2.33,2.96
345265,60.77951764060134,7.0987602381932415,0.44,0.06,3.27,3.12
345270,60.77955595496665,7.098712795249265,-0.18,-0.03,3.22,2.77
345275,60.77959426931308,7.098665352189288,-0.22,-0.02,2.91,2.83
345280,60.77963258364057,7.09861790901333,-0.34,-0.43,3.83,4.10
345285,60.77967089794911,7.098570465721387,-0.05,-0.16,4.58,4.35
345290,60.779708718324066,7.098521401547687,-0.20,1.10,5.99,4.93
345295,60.779747207041375,7.09847461477797,-0.55,1.68,5.02,4.38
345300,60.77978588904345,7.098428451322908,-0.19,2.87,6.21,5.34
345305,60.77982426872661,7.098381229360224,NV,3.39,NV,5.63
345310,60.77986264839101,7.098334007281859,NV,3.24,NV,7.64
345315,60.77990102803664,7.098286785087826,NV,3.47,NV,5.84
345320,60.77993940766353,7.0982395627781125,NV,4.13,NV,6.33
345325,60.779977787271626,7.098192340352727,NV,3.58,NV,5.30
345330,60.78001616686098,7.098145117811661,NV,3.81,NV,5.14
345335,60.78005454643158,7.098097895154917,NV,4.08,NV,5.94
345340,60.780092925983425,7.098050672382493,NV,4.05,NV,5.17
345345,60.78013130551649,7.098003449494397,NV,4.04,NV,6.56
345350,60.780169685030785,7.097956226490618,NV,4.37,NV,5.65
345355,60.78020806452635,7.097909003371164,NV,3.67,NV,5.59
345360,60.78024644400311,7.097861780136029,NV,3.39,NV,5.46
345365,60.780284866713046,7.097814707808239,NV,3.80,NV,5.55
345370,60.78032377760997,7.09776934003481,NV,3.65,NV,5.61
345375,60.7803626884895,7.097723972148445,NV,4.21,NV,5.53
345380,60.78040159935159,7.097678604149156,NV,0.71,NV,2.51
345385,60.78044051019626,7.097633236036937,NV,4.48,NV,5.98
345390,60.78047942102351,7.097587867811788,NV,4.37,NV,6.08
345395,60.78051861781595,7.097543687902631,NV,4.08,NV,6.12
345400,60.78055993107623,7.097508303137605,-0.02,4.57,7.95,5.92
345405,60.780601244325474,7.097472918277725,NV,3.76,NV,6.34
345410,60.78064255756366,7.097437533322985,-1.09,3.55,8.81,5.44
345415,60.78068387079076,7.097402148273396,-1.11,3.79,9.17,5.42
345420,60.78072518400685,7.097366763128949,-0.26,3.95,7.94,5.46
345425,60.78076789464193,7.097339784397597,NV,3.58,NV,5.02
345430,60.780811191959195,7.097316334930253,-0.41,3.63,6.41,3.96
345435,60.78085448927114,7.0972928853952,-0.81,2.16,4.72,3.19
345440,60.78089778657782,7.097269435792445,-0.32,0.24,3.63,2.80
345445,60.78094221061391,7.097260598905054,-0.08,-0.33,3.41,2.91
345450,60.78098693503651,7.097255657761626,-0.07,-0.18,2.71,2.79
345455,60.781031659458655,7.0972507165996195,0.52,-0.11,2.80,2.82
345460,60.78107638388035,7.097245775419023,1.17,NV,2.19,NV
345465,60.78112090700979,7.097249385037941,-0.47,-0.28,3.60,5.84
345470,60.781165192454054,7.097263091447614,-0.46,0.20,3.28,4.52
345475,60.78120947789757,7.097276797890718,1.41,-0.42,3.42,5.18
345480,60.78125376334035,7.097290504367248,3.22,-0.34,4.16,6.17
345485,60.78129804878238,7.097304210877203,4.39,NV,4.50,NV
345490,60.781341247293426,7.097325899756155,NV,NV,NV,NV
345495,60.78138262148362,7.097360986342792,NV,NV,NV,NV
345500,60.781423995666245,7.097396073016912,NV,NV,NV,NV
345505,60.7814653698413,7.097431159778523,5.69,NV,8.30,NV
345510,60.78150674400879,7.097466246627619,4.41,NV,4.71,NV
345515,60.78154813587102,7.097501245853997,3.87,0.82,5.34,14.58
345520,60.781589563413895,7.097536068342653,NV,NV,NV,NV
345525,60.78163099094933,7.097570890918213,4.17,NV,4.71,NV
345530,60.7816724184773,7.0976057135806725,4.72,NV,4.51,NV
345535,60.78171384599786,7.097640536330029,3.42,-0.47,4.69,14.59
345540,60.78175527351097,7.097675359166291,NV,NV,NV,NV
345545,60.7817967010166,7.097710182089452,NV,NV,NV,NV
345550,60.78183811577985,7.097745068302632,4.01,NV,4.19,NV
345555,60.78187950993974,7.09778005681947,3.84,-0.51,3.91,6.14
345560,60.78192090409209,7.097815045423579,2.67,-0.41,3.39,4.63
345565,60.78196229823692,7.097850034114963,0.71,-0.02,3.03,3.58
345570,60.78200443299266,7.097881061820417,-0.59,-0.10,2.93,3.52
345575,60.78204667889536,7.097911495122459,-0.45,-0.08,2.98,3.53
345580,60.782089671023215,7.097936898199201,-0.83,-0.16,2.96,3.39
345585,60.7821330622549,7.097959610976882,-0.85,0.05,2.90,3.24
345590,60.78217645348384,7.097982323812062,-0.26,-0.07,2.78,3.38
345595,60.78221991328923,7.098004285232701,-0.70,0.30,2.72,2.97
345600,60.78226438868549,7.098015118115829,-0.62,-0.07,2.88,3.02
345605,60.78230886415224,7.098025949807697,-0.61,-0.05,2.84,3.04
345610,60.78235333967054,7.098036780633208,-0.52,-0.12,3.14,3.23
345615,60.78239793720952,7.098044150915243,-0.34,0.17,2.88,3.18
345620,60.78244271230738,7.098046485556701,0.02,0.90,1.34,1.76
345625,60.782487487293466,7.098048772243365,0.07,-0.40,0.49,5.15
345630,60.782532249467856,7.098045564210728,-0.36,-0.46,2.85,4.90
345635,60.782577006424326,7.098042231151175,-0.56,0.34,2.80,3.65
345640,60.78262138674951,7.0980298741632355,-0.65,0.46,2.88,3.76
345645,60.78266576707291,7.098017517136364,-1.22,0.90,2.56,4.25
345650,60.782710147394525,7.098005160070552,-0.26,-0.08,3.32,4.00
345655,60.782754527714374,7.097992802965804,-0.29,-0.21,3.07,3.86
345660,60.78279848034345,7.097975577309153,0.05,-0.23,3.52,4.15
345665,60.782842187765446,7.097955560371543,1.60,0.09,4.10,4.86
345670,60.782885895183405,7.097935543374842,2.60,-0.08,4.38,5.66
345675,60.782929972629425,7.097919286180029,1.74,-1.19,5.26,8.30
345680,60.782974062360935,7.097903153796349,3.73,NV,4.93,NV
345685,60.78301774873753,7.09788329844077,3.22,NV,6.06,NV
345690,60.783061042845254,7.097859822441041,2.56,NV,6.16,NV
345695,60.7831043369477,7.097836346373536,3.69,NV,4.92,NV
345700,60.783147631044855,7.097812870238249,3.88,NV,4.65,NV
345705,60.78319092513671,7.0977893940351935,3.77,NV,6.67,NV
345710,60.78323421922328,7.097765917764352,NV,-0.13,NV,7.83
345715,60.78327751330455,7.097742441425737,3.17,NV,5.74,NV
345720,60.78332080738052,7.097718965019342,3.49,0.12,5.97,7.18
345725,60.78336352207879,7.097691436584927,4.85,NV,9.57,NV
345730,60.78340617791172,7.097663496435431,5.35,NV,10.61,NV
345735,60.783448833737445,7.097635556207437,6.18,1.26,6.45,7.14
345740,60.78349148955597,7.097607615900937,3.54,NV,5.19,NV
345745,60.783534145367256,7.09757967551595,2.76,NV,4.56,NV
345750,60.78357680117132,7.0975517350524635,2.89,NV,4.39,NV
345755,60.78361861708779,7.097519098359709,2.90,NV,5.02,NV
345760,60.783660018337656,7.097484143044409,2.72,NV,4.75,NV
345765,60.78370141957674,7.097449187635127,3.29,-0.03,7.39,8.56
345770,60.78374259091698,7.097413214539005,2.26,0.13,6.20,6.74
345775,60.78378246022679,7.097371467969124,-0.22,0.13,4.96,5.55
345780,60.78382173865999,7.097327506629545,-0.44,0.77,2.50,2.73
345785,60.78386046701837,7.0972814851123704,-0.97,0.01,4.98,5.07
345790,60.78389919535886,7.097235463481257,-0.02,-0.01,5.45,5.04
345795,60.78393610564518,7.097183912718396,-0.92,1.92,4.04,5.58
345800,60.78397154741766,7.09712789585665,-1.00,4.45,5.39,6.35
345805,60.7840058882227,7.097069084398197,-1.63,4.92,6.42,7.77
345810,60.784040181120545,7.097010151370539,NV,4.83,NV,8.53
345815,60.78407445564779,7.096951173586882,NV,5.76,NV,8.99
345820,60.78410795275653,7.09689056040609,NV,5.08,NV,9.40
345825,60.78413773413759,7.096822130994086,NV,NV,NV,NV
345830,60.78416751548127,7.09675370145506,NV,3.60,NV,6.63
345835,60.784197296787575,7.0966852717890205,NV,2.85,NV,7.33
345840,60.78422700228924,7.096616716771903,NV,NV,NV,NV
345845,60.784253455706434,7.096542786828271,NV,NV,NV,NV
345850,60.784279909080496,7.096468856763661,NV,NV,NV,NV
345855,60.784305588150545,7.096393850842932,NV,NV,NV,NV
345860,60.78432943641218,7.096316301198388,NV,2.60,NV,7.59
345865,60.784353284626725,7.096238751440134,NV,NV,NV,NV
345870,60.784375723954746,7.096159464444111,NV,NV,NV,NV
345875,60.78439811336003,7.096080115844115,NV,NV,NV,NV
345880,60.7844205027162,7.096000767135297,NV,4.86,NV,6.75
345885,60.78444289202324,7.0959214183176575,NV,NV,NV,NV
345890,60.78446550619012,7.095842353834717,NV,NV,NV,NV
345895,60.78449020392483,7.095765924397517,NV,NV,NV,NV
345900,60.78451528780481,7.09569002689343,NV,NV,NV,NV
345905,60.78454062983949,7.095614484989295,NV,NV,NV,NV
345910,60.784568895320426,7.095543556129249,NV,NV,NV,NV
345915,60.78459818398641,7.095474241754202,NV,NV,NV,NV
345920,60.78462747261411,7.095404927252762,NV,NV,NV,NV
345925,60.784658683935774,7.095339456917308,NV,5.26,NV,6.01
345930,60.78469189375837,7.09527798230287,NV,4.14,NV,5.65
345935,60.78472509698379,7.095216492723261,NV,4.07,NV,4.56
345940,60.78475906794671,7.095156931406594,NV,-0.67,NV,3.14
345945,60.78479521644967,7.095102835792059,-0.22,-1.30,2.90,3.08
345950,60.78483194774343,7.095050512532995,-0.40,-0.22,3.29,3.43
345955,60.7848700716358,7.095002424443296,-0.16,-0.23,3.08,3.12
345960,60.78490969084212,7.094959916335145,-0.12,-0.26,3.01,3.26
345965,60.784950016159165,7.094920043151868,-0.28,-0.20,2.84,3.52
345970,60.78499034146249,7.0948801698649575,-0.30,-0.04,3.09,3.79
345975,60.785031101872534,7.094842305314804,-0.00,0.12,3.11,4.14
345980,60.78507263169894,7.0948079929209955,-0.98,-0.02,4.54,4.45
345985,60.78511486516361,7.094777627284275,0.18,-0.24,4.78,4.81
345990,60.78515757890246,7.094750168504667,0.96,0.03,5.00,5.04
345995,60.78520109374063,7.094728466184951,1.41,-0.17,5.62,5.32
346000,60.785244786139195,7.094708465702494,1.03,-0.18,5.48,5.29
346005,60.78528884097501,7.0946919390370375,-0.32,-0.11,4.86,6.01
346010,60.785333058074784,7.094677887382777,0.17,0.81,5.09,6.33
346015,60.78537768498903,7.094670086631287,1.96,0.43,4.15,4.85
346020,60.7854223119024,7.094662285853292,-0.51,-0.15,3.20,3.93
346025,60.78546697139787,7.094655809405109,NV,-0.19,NV,0.33
346030,60.78551175569774,7.094654405718459,NV,0.34,NV,0.72
346035,60.78555650937115,7.094657025337057,NV,-0.08,NV,0.37
346040,60.78560125059364,7.094661280607394,-0.41,NV,1.73,NV
346045,60.78564599181624,7.094665535884883,-0.21,0.15,1.91,3.10
346050,60.78569073303888,7.094669791169531,0.14,-0.17,1.87,3.11
346055,60.78573547426161,7.094674046461327,NV,-0.16,NV,3.05
346060,60.785780231087465,7.094677523393194,0.20,0.12,2.21,2.74
346065,60.78582499356785,7.0946806986721125,-0.68,0.18,2.42,3.26
346070,60.7858697684536,7.09468304356881,-0.30,2.13,3.26,3.94
346075,60.78591454333942,7.094685388467296,-0.23,2.82,4.92,4.09
346080,60.78595931822528,7.094687733367584,0.03,1.56,4.88,6.23
346085,60.786004070408346,7.094684343983793,NV,1.77,NV,6.58
346090,60.78604882152506,7.094680550885631,NV,2.41,NV,7.60
346095,60.786093513409725,7.09467499327343,-1.09,3.49,5.33,4.88
346100,60.78613810250312,7.0946663345311265,-0.80,3.14,5.61,5.39
346105,60.78618271639067,7.094658229836917,NV,3.57,NV,4.83
346110,60.786227136832096,7.094646901263005,NV,3.79,NV,4.14
346115,60.78627138780437,7.094632735416836,-0.60,1.92,4.41,3.29
346120,60.78631567678842,7.094619093220272,-1.07,-0.16,3.04,2.69
346125,60.78636003071134,7.094606345629337,-0.49,-0.23,2.79,2.69
346130,60.786404384632405,7.0945935979984025,-0.65,NV,2.85,NV
346135,60.78644873855156,7.094580850327476,-0.61,-0.01,2.64,2.42
346140,60.786493092468874,7.094568102616549,-0.93,-0.02,2.52,2.60
346145,60.78653744638428,7.094555354865629,NV,-0.12,NV,2.49
346150,60.78658180029781,7.094542607074709,0.08,-0.24,0.61,0.34
346155,60.78662615420948,7.094529859243796,-0.19,1.43,1.78,1.01
346160,60.78667069973932,7.094520333469118,-0.44,2.29,3.12,1.47
346165,60.786715254060006,7.09451095550122,NV,3.60,NV,1.71
346170,60.78675983505815,7.094502246905743,NV,3.08,NV,2.16
346175,60.786804543578846,7.094496738023303,NV,3.76,NV,2.24
346180,60.786849252099024,7.0944912291206945,NV,3.58,NV,2.20
346185,60.786893980069976,7.094495772582906,NV,3.23,NV,2.26
346190,60.78693870850782,7.094500557321279,NV,3.34,NV,1.71
346195,60.786983377004745,7.094506603917051,NV,1.71,NV,0.67
346200,60.78702771895147,7.094519524906836,NV,1.05,NV,-0.13
346205,60.78707206089757,7.094532445927902,NV,0.43,NV,-0.06
346210,60.78711640284308,7.094545366980239,NV,0.69,NV,0.08
346215,60.78716042123139,7.094562101362186,NV,0.93,NV,0.04
346220,60.78720429803533,7.094580504422797,NV,0.58,NV,-0.07
346225,60.78724817483763,7.094598907529566,NV,1.01,NV,-0.13
346230,60.78729205163829,7.094617310682491,NV,0.64,NV,-0.15
346235,60.78733592843735,7.0946357138815745,NV,1.24,NV,-0.06
346240,60.78737980523477,7.094654117126816,NV,-0.22,NV,-0.26
346245,60.78742368203055,7.094672520418215,NV,-0.29,NV,-0.20
346250,60.78746716596864,7.094694349178704,0.24,-0.15,-0.00,-0.05
346255,60.78751046546788,7.094717786146611,0.37,-0.37,-0.19,-0.10
346260,60.787553447587136,7.0947432391600795,0.38,-0.15,-0.24,-0.20
346265,60.78759529516955,7.094775898818845,0.36,-0.27,-0.19,-0.24
346270,60.78763714274552,7.094808558559613,0.39,-0.20,-0.16,-0.14
346275,60.787678110534834,7.094845349627495,0.32,-0.22,-0.25,-0.39
346280,60.78771829896281,7.094885800446757,0.67,0.03,-0.07,-0.18
346285,60.78775848738042,7.094926251364878,0.77,0.37,0.38,-0.22
346290,60.78779689450824,7.094973295517567,0.21,NV,0.40,NV
346295,60.78783501844043,7.095021387932452,NV,0.73,NV,0.03
346300,60.78787111946862,7.0950756093114915,0.50,0.80,0.51,0.07
346305,60.787907172593385,7.095129975887048,0.03,-0.02,-0.30,-0.16
346310,60.78794173442986,7.0951881711192915,0.46,0.15,-0.45,0.37
346315,60.78797568942756,7.095247924354058,NV,-0.72,NV,2.43
346320,60.78800845307214,7.095310330483828,0.45,-0.42,0.85,2.44
346325,60.78804042940609,7.095374489808847,0.19,-0.41,-0.43,2.83
346330,60.788069736571806,7.095443582976659,NV,NV,NV,NV
346335,60.78809770691122,7.095515147234872,NV,-0.81,NV,2.75
346340,60.788125677214616,7.095586711619463,-0.14,-0.19,0.53,2.03
346345,60.78815364748198,7.095658276130435,-0.01,0.82,-0.12,0.91
346350,60.788181617713306,7.095729840767784,0.58,0.16,-0.22,0.66
346355,60.78820928251085,7.095801890313452,0.67,0.32,-0.22,1.11
346360,60.78823622200713,7.0958750912533,1.16,0.31,0.01,1.30
346365,60.78826316146554,7.095948292317947,0.76,NV,0.01,NV
346370,60.78829010088616,7.096021493507377,NV,NV,NV,NV
346375,60.7883170402689,7.096094694821599,1.67,NV,0.20,NV
346380,60.78834324851882,7.096168993591462,NV,NV,NV,NV
346385,60.78836870592684,7.096244343184155,NV,NV,NV,NV
346390,60.78839252501987,7.096321940190402,1.03,NV,0.28,NV
346395,60.788415502666886,7.096400589486184,2.15,NV,0.21,NV
346400,60.78843806414327,7.096479740101633,1.63,NV,0.52,NV
346405,60.78846030416922,7.096559274410082,1.72,NV,0.47,NV
346410,60.788482544149865,7.096638808831704,NV,NV,NV,NV
346415,60.78850534716136,7.096717661324188,NV,NV,NV,NV
346420,60.78852909725687,7.096795347150142,NV,NV,NV,NV
346425,60.788554605425894,7.096870656932083,1.34,NV,0.46,NV
346430,60.78858072161992,7.096945096926872,NV,NV,NV,NV
346435,60.7886076677324,7.097018255106211,NV,NV,NV,NV
346440,60.78863551264929,7.097090025075498,NV,NV,NV,NV
346445,60.788663357529956,7.09716179517099,0.93,NV,0.33,NV
346450,60.788691495774835,7.097233043586507,NV,NV,NV,NV
346455,60.788722363736994,7.0972994373292435,NV,NV,NV,NV
346460,60.78875323732157,7.097365820198645,NV,NV,NV,NV
346465,60.78878528385892,7.097429729943212,NV,NV,NV,NV
346470,60.78881864719286,7.097490863833885,NV,NV,NV,NV
346475,60.78885202903171,7.097551955496047,NV,NV,NV,NV
346480,60.78888615869855,7.097611187399592,NV,NV,NV,NV
346485,60.78892190615854,7.097666394181081,NV,NV,NV,NV
346490,60.78896000380878,7.097714516079225,NV,NV,NV,NV
346495,60.78899828624695,7.097762080648639,NV,NV,NV,NV
346500,60.789037210288114,7.097807302919366,NV,NV,NV,NV
346505,60.78907702830784,7.097849260826555,0.41,-0.01,0.14,1.20
346510,60.78911684631626,7.097891218835577,-0.05,0.16,0.12,0.67
346515,60.78915840175373,7.097925121863953,-0.05,0.76,0.07,0.38
346520,60.78920039086872,7.097957014337658,-0.11,0.91,0.13,0.14
346525,60.7892423799776,7.0979889068915965,-0.13,0.72,-0.05,0.17
346530,60.78928553201067,7.098012778667394,-0.21,0.91,-0.18,-0.02
346535,60.78932923031516,7.098032882785766,0.19,0.13,-0.11,-0.08
346540,60.78937292861764,7.098052986954818,0.34,0.23,-0.13,-0.31
346545,60.7894172609926,7.098065891083086,0.31,-0.41,0.17,-0.18
346550,60.78946164130283,7.0980782509171565,0.36,0.04,0.45,0.05
346555,60.78950602161253,7.098090610780961,0.28,0.05,0.40,-0.03
346560,60.78955064531882,7.098097013206284,NV,0.65,NV,-0.01
346565,60.78959541277115,7.0980998972632,NV,NV,NV,NV
346570,60.78964011302247,7.09809899254331,NV,1.02,NV,-0.11
346575,60.789684660563886,7.098089478100288,NV,1.43,NV,-0.43
346580,60.789729208104106,7.098079963626051,NV,0.65,NV,0.18
346585,60.789773755643154,7.098070449120593,NV,0.85,NV,0.04
346590,60.789817729409506,7.09805379872983,NV,0.61,NV,0.37
346595,60.7898614193136,7.098033618004095,NV,0.18,NV,0.15
346600,60.78990510921362,7.098013437218834,NV,0.59,NV,0.27
346605,60.78994783803821,7.097986185661426,NV,0.50,NV,0.19
346610,60.78999034842804,7.097957327029429,NV,0.63,NV,0.06
346615,60.79003285881023,7.097928468316787,NV,0.56,NV,0.08
346620,60.790075369184784,7.097899609523494,NV,0.72,NV,0.12
346625,60.79011787955169,7.097870750649551,NV,0.52,NV,0.30
346630,60.790160388913385,7.097841885546698,0.67,0.29,1.88,0.16
346635,60.790202896417014,7.097813008958268,1.98,1.21,0.97,0.23
346640,60.790245473992506,7.09778460333781,NV,0.53,NV,0.37
346645,60.790288667753615,7.097760361033626,0.53,0.67,1.08,0.60
346650,60.790331858112935,7.097736093217545,1.01,0.38,1.07,0.69
346655,60.79037504846663,7.097711825331723,-0.58,0.34,0.71,0.29
346660,60.790418380198744,7.097688833291534,-0.79,0.97,1.01,0.16
346665,60.790462456787374,7.0976725477282265,0.21,0.29,1.22,0.26
346670,60.790506600568605,7.097657205946079,-0.62,0.35,1.04,0.14
346675,60.79055110273018,7.0976468406640745,0.32,1.10,1.19,-0.03
346680,60.790595638552006,7.097637709041421,-0.50,0.12,0.65,0.18
346685,60.79064042816767,7.097637784894939,-0.37,-0.07,0.38,-0.34
346690,60.79068521778331,7.0976378607438875,0.86,0.00,-0.09,-0.09
346695,60.79072994902236,7.097641147524958,0.74,-0.35,-0.44,-0.19
346700,60.79077461763011,7.097647879275529,0.75,-0.47,-0.88,-0.79
346705,60.790819106513446,7.097658398367505,0.22,-0.20,-0.94,-0.78
346710,60.790863486221625,7.09767048047399,0.49,-0.26,-0.94,-0.76
346715,60.79090737832971,7.097688733091171,0.43,-0.40,-0.95,-0.72
346720,60.79095121286159,7.097707449257905,0.42,-0.43,-0.92,-0.81
346725,60.79099403888723,7.0977342844314375,0.04,-0.27,-0.99,-0.72
346730,60.791036401791494,7.0977638454530565,0.05,0.29,-0.20,-0.06
346735,60.791078129906715,7.097797142711221,NV,0.33,NV,-0.04
346740,60.791119858015215,7.097830440052867,-0.03,0.21,-0.08,0.07
346745,60.791161586116985,7.097863737477995,-0.13,0.43,-0.00,0.04
346750,60.79120110037785,7.097906733968938,0.02,0.35,-0.12,0.08
346755,60.79124036595169,7.097950820028316,-0.13,0.18,-0.13,0.09
346760,60.79127818823587,7.097999800742317,0.07,0.20,-0.08,0.08
346765,60.79131556042229,7.09805030792081,0.04,0.34,-0.05,0.05
346770,60.79135247293839,7.0981021142172045,0.18,0.17,0.08,0.02
346775,60.791387594444686,7.098158982054112,-0.04,0.33,-0.15,0.10
346780,60.79142271592905,7.098215850014992,-0.15,0.30,-0.06,0.04
346785,60.791457704356155,7.098273043708428,0.14,0.24,-0.12,0.12
346790,60.79149128750297,7.098333676941088,0.15,0.10,-0.06,0.05
346795,60.7915248706246,7.098394310300662,-0.01,0.20,-0.03,0.02
346800,60.791558453721024,7.098454943787153,-0.04,0.20,-0.04,0.00
346805,60.79159203679227,7.0985155774005575,0.12,0.35,-0.03,0.03
346810,60.79162561983833,7.0985762111408786,0.14,0.11,-0.05,0.04
346815,60.791659202859194,7.0986368450081105,0.05,0.36,-0.13,0.20
346820,60.79169278585484,7.098697479002266,0.11,0.25,-0.60,0.16
346825,60.791726368825366,7.098758113123328,0.15,0.14,-0.01,0.11
346830,60.79175995177064,7.098818747371315,-0.01,0.43,-0.17,0.09
346835,60.79179353469075,7.098879381746214,-0.11,0.26,-0.14,0.06
346840,60.79182711758568,7.098940016248032,-0.20,0.33,-0.17,0.04
346845,60.79186070045539,7.09900065087677,0.15,0.37,-0.14,0.15
346850,60.79189481356498,7.099060032311717,-0.20,0.30,-0.08,0.25
346855,60.79192895578533,7.099119345051411,0.17,0.47,0.08,0.14
346860,60.79196309777329,7.099178658419207,-0.01,0.44,0.07,0.11
346865,60.79199745963607,7.0992374347891705,0.12,0.30,-0.15,0.13
346870,60.79203198778437,7.099295805059249,0.03,0.34,-0.07,0.30
346875,60.79206651590949,7.099354175454625,-0.05,0.43,-0.01,0.37
346880,60.79210114457094,7.099412286307719,0.30,0.01,0.01,0.65
346885,60.79213681329357,7.099467711553781,0.31,-0.04,-0.03,0.51
346890,60.79217248199544,7.0995231369223575,0.04,0.39,-0.25,0.62
346895,60.792208150676565,7.099578562413455,-0.09,-0.19,-0.17,0.53
346900,60.79224381933697,7.099633988027062,0.10,0.05,0.01,0.52
346905,60.79227947972738,7.099689435976796,0.13,NV,0.04,NV
346910,60.7923152598505,7.099744544121736,0.20,-0.19,-0.13,0.50
346915,60.79235222336839,7.099796296661625,0.21,NV,-0.05,NV
346920,60.79238918686842,7.099848049319572,0.14,0.03,-0.03,0.44
346925,60.79242615035059,7.099899802095575,0.00,0.31,-0.04,0.46
346930,60.79246311381488,7.099951554989648,-0.07,0.27,-0.16,0.25
346935,60.792500077261295,7.100003308001782,0.17,0.34,0.05,0.27
346940,60.7925379722104,7.100052154639941,-0.26,0.38,-0.04,0.12
